Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
04-19-13_No75_140306,753,644,238,0,211,0,195,109,75,R,LowerFishtail,144,129350.24,1454589.9,1453677.98,-2.4199555201454,5.47227067367148,53,Directed
04-19-13_No75_140306,753,644,238,0,211,0,195,109,75,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.47227067367148,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,LowerFishtail,72,129350.24,1454589.9,1453677.98,-2.4199555201454,5.23644196282995,53,Directed
04-19-13_No75_149749,413,365,188,0,116,0,61,48,75,R,Leg,116,13503.73,1454589.9,1453677.98,-4.67951334062883,5.23644196282995,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,Body,42,6684.77,1454589.9,1453677.98,-5.38264747962988,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,LowerEyeSpots,847,354602.75,1454589.9,1453677.98,-1.41148113537953,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,UpperEyeSpots,297,619179.94,1454589.9,1453677.98,-0.854083359096807,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,UpperFishtail,99,300350.37,1454589.9,1453677.98,-1.57752959101518,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,LowerFishtail,184,129350.24,1454589.9,1453677.98,-2.4199555201454,7.29233717617388,53,Directed
04-19-13_No75_47966,4155,2972,1469,57,117,13,1316,1183,75,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,7.29233717617388,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,DenseFeathers,21,25956.24,1454589.9,1453677.98,-4.02606724107353,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,LowerEyeSpots,445,354602.75,1454589.9,1453677.98,-1.41148113537953,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,UpperFishtail,13,300350.37,1454589.9,1453677.98,-1.57752959101518,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,LowerFishtail,144,129350.24,1454589.9,1453677.98,-2.4199555201454,6.43454651878745,53,Directed
04-19-13_No75_86049,973,713,623,0,0,0,90,260,75,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.43454651878745,53,Directed
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,Body,73,6684.77,1454589.9,1453677.98,-5.38264747962988,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,LowerEyeSpots,87,354602.75,1454589.9,1453677.98,-1.41148113537953,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,LowerFishtail,143,129350.24,1454589.9,1453677.98,-2.4199555201454,5.71373280550937,53,NonDirected
04-19-13_No75_97777,667,558,303,0,0,0,255,109,75,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.71373280550937,53,NonDirected
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,DenseFeathers,24,25956.24,1454589.9,1453677.98,-4.02606724107353,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,LowerEyeSpots,159,354602.75,1454589.9,1453677.98,-1.41148113537953,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,LowerFishtail,103,129350.24,1454589.9,1453677.98,-2.4199555201454,5.65599181081985,46,Directed
04-19-13_No76_100747,2341,1547,286,0,0,0,1261,794,76,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.65599181081985,46,Directed
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,DenseFeathers,148,25956.24,1454589.9,1453677.98,-4.02606724107353,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,LowerEyeSpots,138,354602.75,1454589.9,1453677.98,-1.41148113537953,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.91889385427315,46,NonDirected
04-19-13_No76_141795,713,631,372,0,0,0,259,82,76,R,Leg,86,13503.73,1454589.9,1453677.98,-4.67951334062883,5.91889385427315,46,NonDirected
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,Body,51,6684.77,1454589.9,1453677.98,-5.38264747962988,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,Scales,13,4049.94,1454589.9,1453677.98,-5.88377721801282,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,DenseFeathers,27,25956.24,1454589.9,1453677.98,-4.02606724107353,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,LowerEyeSpots,448,354602.75,1454589.9,1453677.98,-1.41148113537953,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,UpperEyeSpots,138,619179.94,1454589.9,1453677.98,-0.854083359096807,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,LowerFishtail,68,129350.24,1454589.9,1453677.98,-2.4199555201454,6.61338421837956,46,Directed
04-19-13_No76_62319,3093,2036,745,22,121,0,1148,1057,76,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.61338421837956,46,Directed
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,LowerFishtail,33,129350.24,1454589.9,1453677.98,-2.4199555201454,3.49650756146648,46,NonDirected
04-19-13_No76_72523,33,33,33,0,0,0,0,0,76,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,3.49650756146648,46,NonDirected
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,Body,110,6684.77,1454589.9,1453677.98,-5.38264747962988,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,DenseFeathers,124,25956.24,1454589.9,1453677.98,-4.02606724107353,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,LowerEyeSpots,858,354602.75,1454589.9,1453677.98,-1.41148113537953,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,UpperEyeSpots,300,619179.94,1454589.9,1453677.98,-0.854083359096807,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,LowerFishtail,166,129350.24,1454589.9,1453677.98,-2.4199555201454,7.4312996751559,50,Directed
04-23-13_No47_111311,6536,5457,1688,0,35,0,3734,1079,47,R,Leg,130,13503.73,1454589.9,1453677.98,-4.67951334062883,7.4312996751559,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,Body,108,6684.77,1454589.9,1453677.98,-5.38264747962988,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,LowerEyeSpots,38,354602.75,1454589.9,1453677.98,-1.41148113537953,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,4.98360662170834,50,Directed
04-23-13_No47_159236,429,364,146,0,0,0,218,65,47,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,4.98360662170834,50,Directed
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,UpperEyeSpots,178,619179.94,1454589.9,1453677.98,-0.854083359096807,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.18178355029209,50,NonDirected
04-23-13_No47_172088,570,491,178,0,86,0,227,79,47,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.18178355029209,50,NonDirected
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,LowerEyeSpots,86,354602.75,1454589.9,1453677.98,-1.41148113537953,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,UpperEyeSpots,30,619179.94,1454589.9,1453677.98,-0.854083359096807,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,UpperFishtail,232,300350.37,1454589.9,1453677.98,-1.57752959101518,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,5.85220247977447,50,Directed
04-23-13_No47_189292,2282,1861,348,0,0,0,1513,421,47,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.85220247977447,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,LowerEyeSpots,92,354602.75,1454589.9,1453677.98,-1.41148113537953,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,LowerFishtail,0,129350.24,1454589.9,1453677.98,-2.4199555201454,4.52178857704904,50,Directed
04-23-13_No47_191481,92,92,92,0,0,0,0,0,47,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,4.52178857704904,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,LowerEyeSpots,347,354602.75,1454589.9,1453677.98,-1.41148113537953,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,UpperEyeSpots,68,619179.94,1454589.9,1453677.98,-0.854083359096807,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,UpperFishtail,101,300350.37,1454589.9,1453677.98,-1.57752959101518,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,LowerFishtail,193,129350.24,1454589.9,1453677.98,-2.4199555201454,6.56385552653213,50,Directed
04-23-13_No47_198954,3286,2732,709,0,139,0,1884,554,47,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,6.56385552653213,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,DenseFeathers,51,25956.24,1454589.9,1453677.98,-4.02606724107353,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,LowerEyeSpots,125,354602.75,1454589.9,1453677.98,-1.41148113537953,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,LowerFishtail,85,129350.24,1454589.9,1453677.98,-2.4199555201454,5.56452040732269,50,Directed
04-23-13_No47_50954,1633,1331,261,0,73,0,997,302,47,R,Leg,0,13503.73,1454589.9,1453677.98,-4.67951334062883,5.56452040732269,50,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,Body,0,6684.77,1454589.9,1453677.98,-5.38264747962988,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,HeadCrest,0,911.92,1454589.9,1453677.98,-7.37468229626033,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,Scales,0,4049.94,1454589.9,1453677.98,-5.88377721801282,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,DenseFeathers,0,25956.24,1454589.9,1453677.98,-4.02606724107353,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,LowerEyeSpots,0,354602.75,1454589.9,1453677.98,-1.41148113537953,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,UpperEyeSpots,0,619179.94,1454589.9,1453677.98,-0.854083359096807,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,UpperFishtail,0,300350.37,1454589.9,1453677.98,-1.57752959101518,5.24702407216049,53,Directed
04-23-13_No49_149925,420,406,190,0,122,0,94,14,49,R,LowerFishtail,72,129350.24,1454589.9,1453677.98,-2.4199555201454,5.24702407216049,53,Directed
