Clip,TotalFrames,TotalGoodFrames,TotalFrontalImageFrames,TotalBackImageFrames,TotalFemaleImageFrames,TotalSelfFrames,TotalEnvirFrames,TotalBadTrackFrames,MaleID,EyeRecord,ROI,Count,PixelSize,TotalPixels,TotalPixelsWithoutHeadCrest,RelativePixelSize,LnTotalFramesImage,OtherMaleID,ClipType
04-11-13_No60_94732,5550,4373,244,494,175,0,3460,1177,60,L,BrownWingBrownBody,25,117666.78,354653,339001.92,-1.10328311521892,5.16478597392351,53,Directed
04-11-13_No60_94732,5550,4373,244,494,175,0,3460,1177,60,L,BrownTail,78,35573.02,354653,339001.92,-2.29955236129199,5.16478597392351,53,Directed
04-13-13_No47_63144,530,376,300,46,15,0,15,154,47,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,2.70805020110221,52,NonDirected
04-13-13_No47_63144,530,376,300,46,15,0,15,154,47,L,WhiteChest,15,59191.14,354653,339001.92,-1.79036797812915,2.70805020110221,52,NonDirected
04-13-13_No47_63144,530,376,300,46,15,0,15,154,47,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,2.70805020110221,52,NonDirected
04-13-13_No47_63144,530,376,300,46,15,0,15,154,47,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,2.70805020110221,52,NonDirected
04-13-13_No47_63144,530,376,300,46,15,0,15,154,47,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,2.70805020110221,52,NonDirected
04-13-13_No47_63144,530,376,300,46,15,0,15,154,47,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,2.70805020110221,52,NonDirected
04-13-13_No49_193347,736,542,248,0,0,0,294,194,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-13-13_No49_193347,736,542,248,0,0,0,294,194,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-13-13_No49_193347,736,542,248,0,0,0,294,194,49,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-13-13_No49_193347,736,542,248,0,0,0,294,194,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-13-13_No49_193347,736,542,248,0,0,0,294,194,49,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-13-13_No49_193347,736,542,248,0,0,0,294,194,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-13-13_No49_196222,754,557,333,0,0,0,224,197,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-13-13_No49_196222,754,557,333,0,0,0,224,197,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-13-13_No49_196222,754,557,333,0,0,0,224,197,49,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-13-13_No49_196222,754,557,333,0,0,0,224,197,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-13-13_No49_196222,754,557,333,0,0,0,224,197,49,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-13-13_No49_196222,754,557,333,0,0,0,224,197,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-13-13_No49_203560,4661,3328,957,31,181,0,2159,1333,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.19849703126583,53,Directed
04-13-13_No49_203560,4661,3328,957,31,181,0,2159,1333,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.19849703126583,53,Directed
04-13-13_No49_203560,4661,3328,957,31,181,0,2159,1333,49,L,GreenNeck,18,65266.26,354653,339001.92,-1.69266463609536,5.19849703126583,53,Directed
04-13-13_No49_203560,4661,3328,957,31,181,0,2159,1333,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.19849703126583,53,Directed
04-13-13_No49_203560,4661,3328,957,31,181,0,2159,1333,49,L,BrownWingBrownBody,163,117666.78,354653,339001.92,-1.10328311521892,5.19849703126583,53,Directed
04-13-13_No49_203560,4661,3328,957,31,181,0,2159,1333,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.19849703126583,53,Directed
04-13-13_No49_220104,9106,6978,1423,598,146,0,4811,2128,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,4.98360662170834,53,Directed
04-13-13_No49_220104,9106,6978,1423,598,146,0,4811,2128,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,4.98360662170834,53,Directed
04-13-13_No49_220104,9106,6978,1423,598,146,0,4811,2128,49,L,GreenNeck,34,65266.26,354653,339001.92,-1.69266463609536,4.98360662170834,53,Directed
04-13-13_No49_220104,9106,6978,1423,598,146,0,4811,2128,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,4.98360662170834,53,Directed
04-13-13_No49_220104,9106,6978,1423,598,146,0,4811,2128,49,L,BrownWingBrownBody,82,117666.78,354653,339001.92,-1.10328311521892,4.98360662170834,53,Directed
04-13-13_No49_220104,9106,6978,1423,598,146,0,4811,2128,49,L,BrownTail,30,35573.02,354653,339001.92,-2.29955236129199,4.98360662170834,53,Directed
04-13-13_No49_236944,3423,2700,256,381,245,0,1818,723,49,L,Leg,8,61304.72,354653,339001.92,-1.75528300830982,5.50125821054473,53,Directed
04-13-13_No49_236944,3423,2700,256,381,245,0,1818,723,49,L,WhiteChest,72,59191.14,354653,339001.92,-1.79036797812915,5.50125821054473,53,Directed
04-13-13_No49_236944,3423,2700,256,381,245,0,1818,723,49,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.50125821054473,53,Directed
04-13-13_No49_236944,3423,2700,256,381,245,0,1818,723,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.50125821054473,53,Directed
04-13-13_No49_236944,3423,2700,256,381,245,0,1818,723,49,L,BrownWingBrownBody,24,117666.78,354653,339001.92,-1.10328311521892,5.50125821054473,53,Directed
04-13-13_No49_236944,3423,2700,256,381,245,0,1818,723,49,L,BrownTail,141,35573.02,354653,339001.92,-2.29955236129199,5.50125821054473,53,Directed
04-13-13_No49_248769,3308,2489,515,546,163,0,1265,819,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.09375020080676,53,Directed
04-13-13_No49_248769,3308,2489,515,546,163,0,1265,819,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.09375020080676,53,Directed
04-13-13_No49_248769,3308,2489,515,546,163,0,1265,819,49,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,5.09375020080676,53,Directed
04-13-13_No49_248769,3308,2489,515,546,163,0,1265,819,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.09375020080676,53,Directed
04-13-13_No49_248769,3308,2489,515,546,163,0,1265,819,49,L,BrownWingBrownBody,163,117666.78,354653,339001.92,-1.10328311521892,5.09375020080676,53,Directed
04-13-13_No49_248769,3308,2489,515,546,163,0,1265,819,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.09375020080676,53,Directed
04-13-13_No49_265368,799,672,390,0,0,0,282,127,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-13-13_No49_265368,799,672,390,0,0,0,282,127,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-13-13_No49_265368,799,672,390,0,0,0,282,127,49,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-13-13_No49_265368,799,672,390,0,0,0,282,127,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-13-13_No49_265368,799,672,390,0,0,0,282,127,49,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-13-13_No49_265368,799,672,390,0,0,0,282,127,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-13-13_No49_281905,4297,3493,713,1570,0,0,1210,804,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-13-13_No49_281905,4297,3493,713,1570,0,0,1210,804,49,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-13-13_No49_281905,4297,3493,713,1570,0,0,1210,804,49,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-13-13_No49_281905,4297,3493,713,1570,0,0,1210,804,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-13-13_No49_281905,4297,3493,713,1570,0,0,1210,804,49,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-13-13_No49_281905,4297,3493,713,1570,0,0,1210,804,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-13-13_No49_312982,10266,8567,978,177,229,0,7183,1699,49,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.43372200355424,53,Directed
04-13-13_No49_312982,10266,8567,978,177,229,0,7183,1699,49,L,WhiteChest,98,59191.14,354653,339001.92,-1.79036797812915,5.43372200355424,53,Directed
04-13-13_No49_312982,10266,8567,978,177,229,0,7183,1699,49,L,GreenNeck,88,65266.26,354653,339001.92,-1.69266463609536,5.43372200355424,53,Directed
04-13-13_No49_312982,10266,8567,978,177,229,0,7183,1699,49,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.43372200355424,53,Directed
04-13-13_No49_312982,10266,8567,978,177,229,0,7183,1699,49,L,BrownWingBrownBody,43,117666.78,354653,339001.92,-1.10328311521892,5.43372200355424,53,Directed
04-13-13_No49_312982,10266,8567,978,177,229,0,7183,1699,49,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.43372200355424,53,Directed
04-16-13_No46_301021,1966,1469,297,0,226,0,946,497,46,L,Leg,68,61304.72,354653,339001.92,-1.75528300830982,5.42053499927229,59,Directed
04-16-13_No46_301021,1966,1469,297,0,226,0,946,497,46,L,WhiteChest,22,59191.14,354653,339001.92,-1.79036797812915,5.42053499927229,59,Directed
04-16-13_No46_301021,1966,1469,297,0,226,0,946,497,46,L,GreenNeck,11,65266.26,354653,339001.92,-1.69266463609536,5.42053499927229,59,Directed
04-16-13_No46_301021,1966,1469,297,0,226,0,946,497,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.42053499927229,59,Directed
04-16-13_No46_301021,1966,1469,297,0,226,0,946,497,46,L,BrownWingBrownBody,62,117666.78,354653,339001.92,-1.10328311521892,5.42053499927229,59,Directed
04-16-13_No46_301021,1966,1469,297,0,226,0,946,497,46,L,BrownTail,63,35573.02,354653,339001.92,-2.29955236129199,5.42053499927229,59,Directed
04-16-13_No46_319124,1089,721,280,0,0,0,441,368,46,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,59,Directed
04-16-13_No46_319124,1089,721,280,0,0,0,441,368,46,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,59,Directed
04-16-13_No46_319124,1089,721,280,0,0,0,441,368,46,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,59,Directed
04-16-13_No46_319124,1089,721,280,0,0,0,441,368,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,59,Directed
04-16-13_No46_319124,1089,721,280,0,0,0,441,368,46,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,59,Directed
04-16-13_No46_319124,1089,721,280,0,0,0,441,368,46,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,59,Directed
04-16-13_No46_328374,3652,2627,552,583,0,0,1492,1025,46,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,59,NonDirected
04-16-13_No46_328374,3652,2627,552,583,0,0,1492,1025,46,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,59,NonDirected
04-16-13_No46_328374,3652,2627,552,583,0,0,1492,1025,46,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,59,NonDirected
04-16-13_No46_328374,3652,2627,552,583,0,0,1492,1025,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,59,NonDirected
04-16-13_No46_328374,3652,2627,552,583,0,0,1492,1025,46,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,59,NonDirected
04-16-13_No46_328374,3652,2627,552,583,0,0,1492,1025,46,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,59,NonDirected
04-16-13_No46_341359,30,30,30,0,0,0,0,0,46,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,59,Directed
04-16-13_No46_341359,30,30,30,0,0,0,0,0,46,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,59,Directed
04-16-13_No46_341359,30,30,30,0,0,0,0,0,46,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,59,Directed
04-16-13_No46_341359,30,30,30,0,0,0,0,0,46,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,59,Directed
04-16-13_No46_341359,30,30,30,0,0,0,0,0,46,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,59,Directed
04-16-13_No46_341359,30,30,30,0,0,0,0,0,46,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,59,Directed
04-16-13_No50_301208,747,518,189,0,0,0,329,229,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,NonDirected
04-16-13_No50_301208,747,518,189,0,0,0,329,229,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,NonDirected
04-16-13_No50_301208,747,518,189,0,0,0,329,229,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,NonDirected
04-16-13_No50_301208,747,518,189,0,0,0,329,229,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,NonDirected
04-16-13_No50_301208,747,518,189,0,0,0,329,229,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,NonDirected
04-16-13_No50_301208,747,518,189,0,0,0,329,229,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,NonDirected
04-16-13_No50_345299,1410,1243,950,0,0,0,293,167,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-16-13_No50_345299,1410,1243,950,0,0,0,293,167,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-16-13_No50_345299,1410,1243,950,0,0,0,293,167,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-16-13_No50_345299,1410,1243,950,0,0,0,293,167,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-16-13_No50_345299,1410,1243,950,0,0,0,293,167,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-16-13_No50_345299,1410,1243,950,0,0,0,293,167,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-16-13_No50_349419,2306,1863,939,0,0,0,924,443,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-16-13_No50_349419,2306,1863,939,0,0,0,924,443,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-16-13_No50_349419,2306,1863,939,0,0,0,924,443,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-16-13_No50_349419,2306,1863,939,0,0,0,924,443,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-16-13_No50_349419,2306,1863,939,0,0,0,924,443,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-16-13_No50_349419,2306,1863,939,0,0,0,924,443,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-16-13_No50_354811,2651,2387,622,530,169,0,1066,264,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,5.12989871492307,53,Directed
04-16-13_No50_354811,2651,2387,622,530,169,0,1066,264,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,5.12989871492307,53,Directed
04-16-13_No50_354811,2651,2387,622,530,169,0,1066,264,50,L,GreenNeck,169,65266.26,354653,339001.92,-1.69266463609536,5.12989871492307,53,Directed
04-16-13_No50_354811,2651,2387,622,530,169,0,1066,264,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,5.12989871492307,53,Directed
04-16-13_No50_354811,2651,2387,622,530,169,0,1066,264,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,5.12989871492307,53,Directed
04-16-13_No50_354811,2651,2387,622,530,169,0,1066,264,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,5.12989871492307,53,Directed
04-16-13_No50_361388,957,745,308,0,0,63,374,212,50,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,53,Directed
04-16-13_No50_361388,957,745,308,0,0,63,374,212,50,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,53,Directed
04-16-13_No50_361388,957,745,308,0,0,63,374,212,50,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,53,Directed
04-16-13_No50_361388,957,745,308,0,0,63,374,212,50,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,53,Directed
04-16-13_No50_361388,957,745,308,0,0,63,374,212,50,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,53,Directed
04-16-13_No50_361388,957,745,308,0,0,63,374,212,50,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,53,Directed
04-16-13_No51_134393,149,149,149,0,0,0,0,0,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,44,NonDirected
04-16-13_No51_134393,149,149,149,0,0,0,0,0,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,44,NonDirected
04-16-13_No51_134393,149,149,149,0,0,0,0,0,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,44,NonDirected
04-16-13_No51_134393,149,149,149,0,0,0,0,0,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,44,NonDirected
04-16-13_No51_134393,149,149,149,0,0,0,0,0,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,44,NonDirected
04-16-13_No51_134393,149,149,149,0,0,0,0,0,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,44,NonDirected
04-16-13_No51_144167,166,158,158,0,0,0,0,8,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,44,NonDirected
04-16-13_No51_144167,166,158,158,0,0,0,0,8,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,44,NonDirected
04-16-13_No51_144167,166,158,158,0,0,0,0,8,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,44,NonDirected
04-16-13_No51_144167,166,158,158,0,0,0,0,8,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,44,NonDirected
04-16-13_No51_144167,166,158,158,0,0,0,0,8,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,44,NonDirected
04-16-13_No51_144167,166,158,158,0,0,0,0,8,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,44,NonDirected
04-16-13_No51_218483,1361,1224,320,0,0,0,904,137,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,44,NonDirected
04-16-13_No51_218483,1361,1224,320,0,0,0,904,137,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,44,NonDirected
04-16-13_No51_218483,1361,1224,320,0,0,0,904,137,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,44,NonDirected
04-16-13_No51_218483,1361,1224,320,0,0,0,904,137,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,44,NonDirected
04-16-13_No51_218483,1361,1224,320,0,0,0,904,137,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,44,NonDirected
04-16-13_No51_218483,1361,1224,320,0,0,0,904,137,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,44,NonDirected
04-16-13_No51_248865,260,215,114,0,0,16,85,45,51,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,44,NonDirected
04-16-13_No51_248865,260,215,114,0,0,16,85,45,51,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,44,NonDirected
04-16-13_No51_248865,260,215,114,0,0,16,85,45,51,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,44,NonDirected
04-16-13_No51_248865,260,215,114,0,0,16,85,45,51,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,44,NonDirected
04-16-13_No51_248865,260,215,114,0,0,16,85,45,51,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,44,NonDirected
04-16-13_No51_248865,260,215,114,0,0,16,85,45,51,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,44,NonDirected
04-17-13_No61_251907,1274,1061,343,0,0,222,496,213,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-17-13_No61_251907,1274,1061,343,0,0,222,496,213,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-17-13_No61_251907,1274,1061,343,0,0,222,496,213,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-17-13_No61_251907,1274,1061,343,0,0,222,496,213,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-17-13_No61_251907,1274,1061,343,0,0,222,496,213,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-17-13_No61_251907,1274,1061,343,0,0,222,496,213,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-17-13_No61_260274,4174,3435,1378,649,0,25,1383,739,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-17-13_No61_260274,4174,3435,1378,649,0,25,1383,739,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-17-13_No61_260274,4174,3435,1378,649,0,25,1383,739,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
04-17-13_No61_260274,4174,3435,1378,649,0,25,1383,739,61,L,HeadCrest,0,15651.08,354653,339001.92,-3.12059992246667,,46,NonDirected
04-17-13_No61_260274,4174,3435,1378,649,0,25,1383,739,61,L,BrownWingBrownBody,0,117666.78,354653,339001.92,-1.10328311521892,,46,NonDirected
04-17-13_No61_260274,4174,3435,1378,649,0,25,1383,739,61,L,BrownTail,0,35573.02,354653,339001.92,-2.29955236129199,,46,NonDirected
04-17-13_No61_266177,219,210,210,0,0,0,0,9,61,L,Leg,0,61304.72,354653,339001.92,-1.75528300830982,,46,NonDirected
04-17-13_No61_266177,219,210,210,0,0,0,0,9,61,L,WhiteChest,0,59191.14,354653,339001.92,-1.79036797812915,,46,NonDirected
04-17-13_No61_266177,219,210,210,0,0,0,0,9,61,L,GreenNeck,0,65266.26,354653,339001.92,-1.69266463609536,,46,NonDirected
